year_code,year,cd_area,area_name,A1101_総人口【人】,A7101_世帯数【世帯】,C610101_売上金額（民営）（農林漁業）【百万円】,C610104_売上金額（民営）（非農林漁業（公務を除く））【百万円】,C610105_売上金額（民営）（鉱業、採石業、砂利採取業）【百万円】,C610106_売上金額（民営）（建設業）【百万円】,C610107_売上金額（民営）（製造業）【百万円】,C610108_売上金額（民営）（電気・ガス・熱供給・水道業）【百万円】,C610109_売上金額（民営）（情報通信業）【百万円】,C610110_売上金額（民営）（運輸業、郵便業）【百万円】,C610111_売上金額（民営）（卸売業、小売業）【百万円】,C610114_売上金額（民営）（金融業、保険業）【百万円】,C610115_売上金額（民営）（不動産業、物品賃貸業）【百万円】,C610116_売上金額（民営）（学術研究、専門・技術サービス業）【百万円】,C610117_売上金額（民営）（宿泊業、飲食サービス業）【百万円】,C610118_売上金額（民営）（生活関連サービス業、娯楽業）【百万円】,C610119_売上金額（民営）（教育、学習支援業）【百万円】,C610120_売上金額（民営）（医療、福祉）【百万円】,C610121_売上金額（民営）（複合サービス事業）【百万円】,C610122_売上金額（民営）（サービス業（他に分類されないもの））【百万円】,D2201_財政力指数（市町村財政）【‐】,D2209_一般財源（市町村財政）【千円】,I5101_病院数【施設】
2020100000,2020年度,23215,愛知県 犬山市,73090,29453,210,789524,0,22888,448736,231,6208,40817,164065,17565,6519,3724,14754,7851,2059,38386,2603,13118,0.91,13369606,5
2020100000,2020年度,23216,愛知県 常滑市,58710,24566,4937,460130,0,17874,180136,2121,2578,61028,109070,11288,8031,3120,10533,11933,690,11504,5516,24709,0.98,12310685,1
2020100000,2020年度,23217,愛知県 江南市,98255,38697,73,460755,0,29335,122762,188,4415,13136,155990,18716,4681,2644,9724,18898,4979,55830,8551,10906,0.81,16640194,3
2020100000,2020年度,23219,愛知県 小牧市,148831,62633,716,2763882,0,90608,1390603,5229,4927,228623,755690,30731,30759,19086,20803,31458,8262,42713,3202,101188,1.25,32696149,3
2020100000,2020年度,23220,愛知県 稲沢市,134751,52005,3609,1512126,0,51124,691782,969,2793,78350,465525,31215,15314,20627,15344,36415,6703,49478,7329,39159,0.89,25983640,4
2020100000,2020年度,23221,愛知県 新城市,44355,16633,3020,425895,395,27663,282897,31,237,9796,62570,7179,1613,1275,4730,6159,723,11799,1889,6939,0.57,13761035,4
2020100000,2020年度,23222,愛知県 東海市,113787,49077,664,2399177,0,108405,1345250,9256,13297,154025,556099,36148,26379,35423,17942,16123,5510,25579,4085,45655,1.29,29837222,2
2020100000,2020年度,23223,愛知県 大府市,93123,38310,2187,1807935,0,62475,1290761,,,31393,216037,12895,17322,68929,11769,16282,6718,43773,3075,23944,1.14,19470330,3
2020100000,2020年度,23224,愛知県 知多市,84364,34025,279,1496422,0,39838,886395,381127,271,27140,90233,5728,9498,9540,6418,8520,1169,17058,3005,10481,0.97,16696116,3
2020100000,2020年度,23225,愛知県 知立市,72193,31694,282,500587,0,34000,129650,,,20385,197891,16936,17470,17539,8815,22259,3231,15040,1254,14806,1.00,13171946,2
2020100000,2020年度,23226,愛知県 尾張旭市,83144,33977,,,0,42050,160123,122,,9100,130366,9854,11677,4536,10486,15835,3106,26336,2306,8289,0.92,14152830,1
2020100000,2020年度,23227,愛知県 高浜市,46106,18239,418,646051,,22975,508421,,,6764,62181,8823,3854,1813,5003,8053,3033,10377,265,4374,1.02,9628345,1
2020100000,2020年度,23228,愛知県 岩倉市,47983,21498,,,0,11850,72106,840,,14164,77896,10392,4924,3867,17329,2980,1280,11996,1758,10645,0.82,8818131,1
2020100000,2020年度,23229,愛知県 豊明市,69295,29101,594,501675,0,29976,176352,74,756,10506,123238,10845,7159,5705,5141,12413,18281,89780,2281,9167,0.90,12509813,3
2020100000,2020年度,23230,愛知県 日進市,91520,36460,786,506943,0,40754,103237,441,9704,11589,213299,8794,13178,13275,10804,10577,30211,26475,3685,10920,1.05,16448308,3
2020100000,2020年度,23231,愛知県 田原市,59360,21300,49934,1866228,,36706,1549488,43997,,41128,133703,10614,1795,3961,7803,9289,828,17608,1248,7615,1.01,15737381,1
2020100000,2020年度,23232,愛知県 愛西市,60829,21718,4699,280858,,32272,115646,183,,22890,67525,1126,2184,1831,3247,7324,2685,12837,1759,8699,0.63,13328573,0
2020100000,2020年度,23233,愛知県 清須市,67352,28929,,,0,41912,303263,,,40219,342035,9825,4634,17518,7578,5425,2397,17120,1092,22494,0.88,14998158,2
2020100000,2020年度,23234,愛知県 北名古屋市,86385,36117,71,653049,0,53613,209940,,,38470,238353,10644,11887,4825,7128,16017,5604,25623,3763,23157,0.91,15727467,2
2020100000,2020年度,23235,愛知県 弥富市,43025,17066,3002,533313,0,17826,189759,,,110360,141110,2841,7729,1922,4278,5289,2014,32669,2555,14021,0.98,9452576,2
2020100000,2020年度,23236,愛知県 みよし市,61952,24129,667,1365681,0,19995,918381,,216,41306,286874,9155,8137,12185,18504,5837,5128,12200,1940,25824,1.40,15807245,2
2020100000,2020年度,23237,愛知県 あま市,86126,34041,505,412290,0,58541,170432,,,12142,101596,4562,6719,3658,5434,6550,3179,21550,2799,14560,0.74,15842031,3
2020100000,2020年度,23238,愛知県 長久手市,60162,26304,282,465594,,35035,26878,,555,11944,223683,3640,13815,30325,10479,12895,26962,54094,2238,12758,1.09,12043430,2
2020100000,2020年度,23302,愛知県 東郷町,43903,16823,715,357301,0,15672,191801,,,3323,87434,2221,2474,1161,3107,20877,786,11867,762,15671,0.90,7696640,2
2020100000,2020年度,23342,愛知県 豊山町,15613,6598,,,0,12503,177661,,,21933,234752,1135,4340,3870,5584,1961,381,1830,443,8480,1.18,4320127,0
2020100000,2020年度,23361,愛知県 大口町,24305,9150,997,762429,0,14244,493687,,,53418,164209,,5291,1025,2342,1610,1335,15326,735,8673,1.19,5586288,1
2020100000,2020年度,23362,愛知県 扶桑町,34133,13509,283,135482,,6827,39402,,,6292,53728,1466,1768,1344,4671,7164,942,6527,1802,3507,0.85,6051304,0
2020100000,2020年度,23424,愛知県 大治町,32399,13468,0,165275,0,21839,71106,,,1429,44882,6849,4292,409,2173,2238,1874,5414,643,1868,0.85,4954248,0
2020100000,2020年度,23425,愛知県 蟹江町,37338,16104,56,261973,0,38023,77123,,,15350,82571,12235,3177,2911,6770,8446,1159,8694,1353,4001,0.90,6240843,2
2020100000,2020年度,23427,愛知県 飛島村,4575,1506,575,599310,0,7839,272859,,,119363,105997,,5160,32,667,221,125,1895,,24464,2.21,4386114,0
2020100000,2020年度,23441,愛知県 阿久比町,28383,10134,1171,189021,0,18305,102928,320,43,3832,44648,1011,359,1246,2683,1149,355,9501,636,2003,0.82,5362190,0
2020100000,2020年度,23442,愛知県 東浦町,49596,19406,378,316405,0,16939,163731,,,12279,72885,4070,9642,3383,4049,6259,731,13912,1144,6942,0.95,9280740,1
2020100000,2020年度,23445,愛知県 南知多町,16617,6533,1757,71203,,5290,21589,,,1835,21771,962,709,224,7855,1047,,4800,2760,2171,0.53,4526716,1
2020100000,2020年度,23446,愛知県 美浜町,22496,9530,2283,130694,0,5980,59410,,,4892,23379,2819,1034,443,2826,1630,9809,12167,781,4724,0.70,4699165,2
2020100000,2020年度,23447,愛知県 武豊町,43535,18122,1699,494054,0,25257,254853,107529,,,42994,2699,3100,830,2974,12185,541,12377,942,9976,1.01,8501839,2
2020100000,2020年度,23501,愛知県 幸田町,42449,15810,1157,1023849,0,14103,893937,736,111,4592,73043,4924,1159,3312,2883,6152,1141,12998,1321,3438,1.17,8887924,1
2020100000,2020年度,23561,愛知県 設楽町,4437,1845,2933,17946,,7039,4200,,,722,2553,,604,104,323,359,,1414,191,395,0.24,3291071,0
2020100000,2020年度,23562,愛知県 東栄町,2942,1294,617,10113,0,3112,1649,,,,3121,,,20,179,421,4,974,128,86,0.19,2177547,0
2020100000,2020年度,23563,愛知県 豊根村,1017,437,459,4613,,2509,84,,,,734,,,0,222,4,,431,71,128,0.28,1493460,0
2020100000,2020年度,24201,三重県 津市,274537,117663,11345,3901212,,206714,813840,,55126,66480,768695,278821,70708,53461,35821,99462,30311,1003944,12281,91875,0.71,61484808,22
2020100000,2020年度,24202,三重県 四日市市,305424,133331,3022,5648987,453,386704,2906026,192957,25092,267347,1058282,209795,79775,91222,41910,61280,17394,114068,13759,182924,1.21,75631877,13
2020100000,2020年度,24203,三重県 伊勢市,122765,51580,1205,847076,0,73591,241448,1107,8272,17813,282246,49466,14288,12540,25237,19481,11131,68325,4317,17815,0.60,27979056,4
2020100000,2020年度,24204,三重県 松阪市,159145,65481,6195,1255440,,107566,415935,,10871,54603,366609,78925,33794,13323,24690,24438,5316,80886,9068,23910,0.58,39673142,7
2020100000,2020年度,24205,三重県 桑名市,138613,56362,901,1064796,1909,85970,378827,31,1337,53831,311817,44340,18602,9640,23067,42913,5439,53325,5570,28177,0.84,27482657,9
2020100000,2020年度,24207,三重県 鈴鹿市,195670,82158,7500,2200715,0,104126,1284466,991,5349,110581,395278,38770,24782,8555,27556,42626,13429,85126,8332,50746,0.91,33942055,9
2020100000,2020年度,24208,三重県 名張市,76387,31466,564,511655,0,27620,281493,497,2774,11119,92981,16974,6928,1744,7015,16697,2945,26286,2136,14446,0.70,15199161,2
2020100000,2020年度,24209,三重県 尾鷲市,16252,8153,973,110329,,14580,21140,,1383,2628,42749,8743,1062,1017,2149,3906,144,6022,880,2291,0.37,5958901,1
2020100000,2020年度,24210,三重県 亀山市,49835,20617,918,1206117,0,17611,1022735,,,37447,81153,9863,3417,1339,4671,5140,1075,9972,2271,8824,0.90,12056301,3
2020100000,2020年度,24211,三重県 鳥羽市,17525,7382,658,82815,,5907,12612,,50,5047,19822,3859,897,527,22673,813,3056,4435,787,1929,0.44,6464929,0
2020100000,2020年度,24212,三重県 熊野市,15965,7751,7805,64463,0,7664,7192,,543,3082,25865,4722,390,415,2291,2449,164,6819,1307,1560,0.26,7529729,1
2020100000,2020年度,24214,三重県 いなべ市,44973,18075,2915,1817242,5217,17794,1672424,,,20843,50010,9473,1268,2673,3824,7354,191,16104,2309,6782,0.84,12622717,4
2020100000,2020年度,24215,三重県 志摩市,46057,19568,6931,174601,,18546,17618,,2566,3471,58812,9182,2171,1690,19613,17910,680,15157,1085,5833,0.39,15450422,3
2020100000,2020年度,24216,三重県 伊賀市,88766,36615,11626,1210901,95,42548,814122,2887,3676,33411,170651,19179,4824,3652,10487,14292,2417,31989,6582,50087,0.64,24971985,4
2020100000,2020年度,24303,三重県 木曽岬町,6023,2208,1358,74840,0,2815,43015,,,4395,17792,,1302,609,526,24,,1575,,2365,0.59,1638367,0
2020100000,2020年度,24324,三重県 東員町,25784,9539,270,230723,0,8333,150649,,,3133,43023,1052,2064,1606,2752,2475,107,7993,,5197,0.78,5055672,2
2020100000,2020年度,24341,三重県 菰野町,40559,15382,1440,329318,0,20282,169210,74,109,11065,73481,4286,5539,4465,7087,8447,1510,11707,1044,11012,0.81,7645352,1
2020100000,2020年度,24343,三重県 朝日町,11021,4112,,,0,2557,79753,,,2199,13119,199,1177,172,950,561,114,2176,,2886,0.84,2639863,0
2020100000,2020年度,24344,三重県 川越町,15123,6602,,,0,13370,60454,215101,,24746,52291,512,1583,802,2327,5477,408,2329,298,8727,1.33,4951120,0
2020100000,2020年度,24441,三重県 多気町,14021,5124,682,158147,0,4399,115617,227,,5863,21092,660,474,648,1157,441,46,4889,821,1814,0.54,4761382,0
2020100000,2020年度,24442,三重県 明和町,22445,8067,1283,123277,0,16309,29021,92,108,9465,48565,754,1281,503,1478,1202,852,11025,940,1683,0.56,5183743,2
2020100000,2020年度,24443,三重県 大台町,8668,3639,1104,53158,,4623,6993,,,703,9316,523,406,27,830,915,33,10293,1393,643,0.25,4897475,1
2020100000,2020年度,24461,三重県 玉城町,15041,5404,1523,153124,,6157,111186,,,3076,18989,,314,503,1044,5789,48,3598,91,1899,0.60,3849146,1
2020100000,2020年度,24470,三重県 度会町,7847,2689,1232,20126,669,2831,5790,,,194,3746,,38,187,660,97,28,1235,4356,260,0.36,2694355,0
2020100000,2020年度,24471,三重県 大紀町,7815,3404,1396,31905,0,5677,15234,,,1132,4925,,49,110,313,70,,3308,182,822,0.19,4654857,0
2020100000,2020年度,24472,三重県 南伊勢町,10989,4977,8562,39191,,7642,3583,,,1008,18173,430,103,105,784,1226,16,2691,585,1484,0.21,6063391,1
2020100000,2020年度,24543,三重県 紀北町,14604,6814,8770,68842,,12162,19256,,,2870,19081,2853,1246,180,1429,1208,93,6175,295,1890,0.28,5834696,2
2020100000,2020年度,24561,三重県 御浜町,8079,3711,4721,41048,0,4676,13099,,,1200,16126,397,447,570,210,1060,14,2404,191,655,0.29,3196390,1
2020100000,2020年度,24562,三重県 紀宝町,10321,4724,588,54154,0,8425,37106,,,125,4468,,433,117,378,126,9,1594,,1185,0.29,4041101,0
2020100000,2020年度,25201,滋賀県 大津市,345070,146088,2254,2823279,,182181,423232,,28654,60351,580686,268364,77867,52892,49181,39148,66916,808376,5245,89395,0.82,62581683,15
2020100000,2020年度,25202,滋賀県 彦根市,113647,48212,1843,1330770,0,84122,665851,1639,4019,40109,287943,52353,31543,9346,17829,48315,13507,38559,6141,29495,0.82,22414879,3
2020100000,2020年度,25203,滋賀県 長浜市,113636,42570,3278,1013312,0,61906,528653,36,1288,36425,223011,34348,15726,5889,17487,15974,5499,43305,5332,18432,0.54,32795860,4
2020100000,2020年度,25204,滋賀県 近江八幡市,81122,31403,5175,574108,0,42263,238687,,1076,17760,169975,22212,7194,7512,12686,5229,4288,22934,,17701,0.69,17315032,3
2020100000,2020年度,25206,滋賀県 草津市,143913,66944,1297,1754317,,113581,797385,,8573,28426,382441,113841,73609,15043,25141,31212,39525,67183,3801,52996,0.97,25045766,6
2020100000,2020年度,25207,滋賀県 守山市,83236,31796,1136,601993,0,42592,277732,225,1116,24718,151973,14960,15804,4207,10702,8758,5343,22110,1603,20151,0.87,15639221,3
2020100000,2020年度,25208,滋賀県 栗東市,68820,26688,1297,979694,,68191,374453,,1376,65201,345278,13130,16823,7493,7417,26193,1274,29511,1628,21309,0.99,14121821,1
2020100000,2020年度,25209,滋賀県 甲賀市,88358,33641,4608,1334518,483,51372,958946,1665,1077,30160,181629,14003,9309,8616,10436,16086,3898,25365,6084,15390,0.69,21990959,5
2020100000,2020年度,25210,滋賀県 野洲市,50513,19659,1296,619464,,25949,400830,,4946,20878,105226,2120,5216,4307,5372,8320,776,27187,463,7620,0.82,11100627,3
2020100000,2020年度,25211,滋賀県 湖南市,54460,22498,3544,743823,,25073,494332,,183,40361,105700,7817,8151,2030,3661,20706,1131,21024,2057,10847,0.79,11235148,2
2020100000,2020年度,25212,滋賀県 高島市,46377,18037,2574,270619,0,41797,99341,,239,4188,72184,7820,1301,1490,9445,5619,,14870,941,6041,0.38,16272331,3
2020100000,2020年度,25213,滋賀県 東近江市,112819,42899,5910,1040687,0,55538,635183,118,2749,34577,188795,15738,7281,5104,10721,9748,5621,42108,8179,19228,0.62,28821983,7
2020100000,2020年度,25214,滋賀県 米原市,37225,13385,2443,629104,,22660,499762,,2023,22950,41503,14379,2165,1306,4469,3826,452,8771,1474,2701,0.55,12125689,0
2020100000,2020年度,25383,滋賀県 日野町,20964,7932,4109,446566,,14025,366418,,,8881,30933,,910,218,1376,2464,221,7840,1628,6298,0.73,5128752,1
2020100000,2020年度,25384,滋賀県 竜王町,11789,4435,4164,816319,0,12674,705810,,,24098,60221,1390,1078,255,4418,1167,28,2609,,1740,1.15,3516575,0
2020100000,2020年度,25425,滋賀県 愛荘町,20893,7841,507,215086,,9856,127963,,,10761,31791,5452,1969,2269,798,1621,70,3215,633,18643,0.60,5493001,0
2020100000,2020年度,25441,滋賀県 豊郷町,7132,2629,245,47855,0,1247,14654,,,1907,20332,458,1148,,1027,111,26,5886,253,249,0.46,2453419,1
2020100000,2020年度,25442,滋賀県 甲良町,6362,2211,450,71346,0,2874,51733,,,182,11865,,26,,363,39,,565,,3277,0.39,2541900,0
2020100000,2020年度,25443,滋賀県 多賀町,7274,2506,266,232106,,3361,198375,,,11317,7481,,1656,114,1846,438,41,1671,338,4957,0.69,2902472,0
2020100000,2020年度,26100,京都府 京都市,1463723,729524,6058,17691287,,934885,2488142,,351470,355988,6969840,1871129,576974,301121,359713,231653,326578,2190390,28400,508072,0.81,355647566,96
2020100000,2020年度,26101,京都府 京都市 北区,117165,57187,309,367841,0,29912,33867,,2895,3350,114756,15165,17181,7386,13821,10193,64029,45600,2379,7310,,,9
2020100000,2020年度,26102,京都府 京都市 上京区,83832,48004,,,0,20040,45940,,15451,1471,164570,13250,17030,33022,13197,10906,42247,202283,,19220,,,7
2020100000,2020年度,26103,京都府 京都市 左京区,166039,85726,410,591678,0,63502,20519,32,6502,9791,203713,18361,33235,10968,29931,12228,43330,118707,1762,19097,,,13
2020100000,2020年度,26104,京都府 京都市 中京区,110488,60634,,,0,156266,307683,,114475,12201,703595,169320,91155,63736,71742,59260,23626,404179,3692,103808,,,8
2020100000,2020年度,26105,京都府 京都市 東山区,36602,20562,,,0,11410,34899,,657,1872,69288,2731,10653,7569,42255,13454,20220,37642,,4384,,,3
2020100000,2020年度,26106,京都府 京都市 下京区,82784,48309,117,4899524,0,85793,47271,128052,149682,55151,1442564,1443033,195446,68851,82178,30813,23661,980026,1446,165558,,,7
2020100000,2020年度,26107,京都府 京都市 南区,101970,50485,960,4065863,0,168864,594253,33343,22699,100231,2760092,104943,57600,62770,29757,17222,9227,45455,1225,58180,,,7
2020100000,2020年度,26108,京都府 京都市 右京区,202047,97849,839,1190492,0,83094,407147,,13642,21375,397610,20853,45694,13301,22083,27532,27684,67597,,37118,,,12
2020100000,2020年度,26109,京都府 京都市 伏見区,277858,131284,711,2461603,,182451,896644,,12235,113814,777053,50142,59973,16579,30366,26498,32492,151697,2719,73559,,,16
2020100000,2020年度,26110,京都府 京都市 山科区,135101,64402,243,572092,0,78778,83795,,11742,21960,202873,15740,24728,10496,9971,15956,18159,61285,,13937,,,7
2020100000,2020年度,26111,京都府 京都市 西京区,149837,65082,746,397795,0,54773,16123,,1491,14772,133725,17593,24278,6443,14411,7589,21905,75918,,5901,,,7
2020100000,2020年度,26201,京都府 福知山市,77306,33632,3547,853771,399,86815,300290,4318,1651,49159,260575,36818,18261,4675,10083,18015,5202,32969,3685,20856,0.54,22478147,6
2020100000,2020年度,26202,京都府 舞鶴市,80336,35188,1688,591821,,53933,176139,62088,,19433,151941,29951,6777,4790,8564,11160,5171,41081,3240,16085,0.67,18318454,8
2020100000,2020年度,26203,京都府 綾部市,31846,13735,2024,276994,0,18187,138598,2395,243,8046,53488,5374,2721,1135,12891,5811,1074,20230,2030,4771,0.51,9370992,3
2020100000,2020年度,26204,京都府 宇治市,179630,73595,2920,1368748,,67460,821490,7694,,11070,239518,31465,13381,6872,26475,31256,15641,75928,4026,14429,0.75,31789584,9
2020100000,2020年度,26205,京都府 宮津市,16758,7292,895,89303,0,20408,10829,419,159,2894,23551,5662,3419,825,6895,2302,1050,8002,1279,1610,0.42,6485719,1
2020100000,2020年度,26206,京都府 亀岡市,86174,34431,4767,400417,,42455,126794,184,,14445,118744,19731,5404,2531,9775,17423,5324,24553,2483,8904,0.60,17505970,5
2020100000,2020年度,26207,京都府 城陽市,74607,30484,796,316450,2624,20649,101574,,,21771,92928,10050,8995,2317,5643,7270,1515,30612,2267,7504,0.67,13397284,5
2020100000,2020年度,26208,京都府 向日市,56859,23525,0,217871,0,19240,34976,,,6255,73557,5780,4963,22502,3621,21510,3064,13938,2254,3490,0.73,10809643,1
2020100000,2020年度,26209,京都府 長岡京市,80608,33728,117,625065,0,24781,286660,1148,2706,23545,144890,17822,15739,12804,5351,8989,7956,62711,1036,8926,0.82,15611514,6
2020100000,2020年度,26210,京都府 八幡市,70433,30554,481,522859,0,26236,175082,764,282,70257,188608,4522,5989,1841,6337,10091,1932,19860,2690,8369,0.72,13354971,4
2020100000,2020年度,26211,京都府 京田辺市,73753,31693,256,467078,0,18193,178380,,,39330,124156,11586,10475,2665,6347,9313,26839,23126,2355,13394,0.80,14489017,4
2020100000,2020年度,26212,京都府 京丹後市,50860,20138,1945,250992,152,22527,73993,,266,6235,78960,14242,1469,2191,13407,6693,1182,21801,2166,5708,0.30,20039371,4
2020100000,2020年度,26213,京都府 南丹市,31629,13195,3388,227050,0,17193,136160,656,,3686,30890,4982,966,866,1864,4323,,13589,1654,3344,0.31,13890914,3
2020100000,2020年度,26214,京都府 木津川市,77907,29802,2239,224793,0,21601,46444,,,6735,93698,6377,3401,10105,5567,3968,3515,13130,3397,6483,0.64,16561391,1
2020100000,2020年度,26303,京都府 大山崎町,15953,6549,0,199838,0,4514,146603,495,,19251,12481,,1963,4437,710,128,748,1871,987,4193,0.80,3531650,0
2020100000,2020年度,26322,京都府 久御山町,15250,6322,542,655304,0,28158,278809,,340,76773,228089,1650,3922,769,4933,5127,801,19258,810,5864,1.14,5049700,2
2020100000,2020年度,26343,京都府 井手町,7406,3161,,,,6890,23213,,,3598,11176,554,763,29,192,19593,639,1209,324,429,0.39,2702473,0
2020100000,2020年度,26344,京都府 宇治田原町,8911,3421,364,116877,0,3338,84856,,,3365,20038,488,651,254,550,927,,1057,704,531,0.62,2769306,0
2020100000,2020年度,26364,京都府 笠置町,1144,522,,,0,1149,1018,,,,262,,9,0,187,615,,78,,16,0.22,965124,0
2020100000,2020年度,26365,京都府 和束町,3478,1379,84,8120,0,2004,2069,,,,2290,,,,93,156,,602,,231,0.21,2147647,0
2020100000,2020年度,26366,京都府 精華町,36198,13530,51,181285,0,6847,46355,,11225,,46471,3461,1664,38918,2196,2332,2924,11176,744,2941,0.75,7884696,2
2020100000,2020年度,26367,京都府 南山城村,2391,1023,113,3013,0,274,524,,,,654,,0,,11,95,,257,475,688,0.24,1574485,0
